,symbol
7457,ALEMBICLTD.NS
7458,ALICON.NS
7459,ALKALI.NS
7460,ALKEM.NS
7461,ALKYLAMINE.NS
7462,ALLCARGO.NS
7463,ALLSEC.NS
7464,ALMONDZ.NS
7465,ALOKINDS.NS
7466,ALPA.NS
7467,ALPHAGEO.NS
7468,AMARAJABAT.NS
7469,AMBER.NS
7470,AMBIKCO.NS
7471,AMDIND.NS
7472,AMJLAND.NS
7473,AMRUTANJAN.NS
7474,ANANTRAJ.NS
7475,ANDHRAPAP.NS
7476,ANDHRSUGAR.NS
7477,ANIKINDS.NS
7478,ANSALHSG.NS
7479,ANUP.NS
7480,APARINDS.NS
7481,APCL.NS
7482,APCOTEXIND.NS
7483,APEX.NS
7484,APLAPOLLO.NS
7485,APLLTD.NS
7486,APOLLO.NS
7487,APOLLOHOSP.NS
7488,APOLLOPIPE.NS
7489,APOLLOTYRE.NS
7490,APOLSINHOT.NS
7491,APTECHT.NS
7492,ARCHIDPLY.NS
7493,ARCHIES.NS
7494,ARENTERP.NS
7495,ARIES.NS
7496,ARIHANT.NS
7497,ARMANFIN.NS
7498,AROGRANITE.NS
7499,ARSSINFRA.NS
7500,ARTEMISMED.NS
7501,ARVIND.NS
7502,ARVINDFASN.NS
7503,ARVSMART.NS
7504,ASAHIINDIA.NS
7505,ASAHISONG.NS
7506,ASHAPURMIN.NS
7507,ASHIANA.NS
7508,ASHIMASYN.NS
7509,ASHOKA.NS
7510,ASHOKLEY.NS
7511,ASIANHOTNR.NS
7512,ASIANTILES.NS
7513,ASPINWALL.NS
7514,ASTEC.NS
7515,ASTERDM.NS
7516,ASTRAL.NS
7517,ASTRAMICRO.NS
7518,ASTRAZEN.NS
7519,ASTRON.NS
7520,ATFL.NS
7521,ATLANTA.NS
7522,ATUL.NS
7523,ATULAUTO.NS
7524,AUBANK.NS
7525,AURIONPRO.NS
7526,AUSOMENT.NS
7527,AUTOAXLES.NS
7528,AUTOLITIND.NS
7529,AVADHSUGAR.NS
7530,AVANTIFEED.NS
7531,AVTNPL.NS
7532,AXISCADES.NS
7533,AYMSYNTEX.NS
7534,BAJAJCON.NS
7535,BAJAJELEC.NS
7536,BAJAJHIND.NS
7537,BALAJITELE.NS
7538,BALAMINES.NS
7539,BALAXI.NS
7540,BALKRISHNA.NS
7541,BALKRISIND.NS
7542,BALMLAWRIE.NS
7543,BALPHARMA.NS
7544,BALRAMCHIN.NS
7545,BANARBEADS.NS
7546,BANARISUG.NS
7547,BANCOINDIA.NS
7548,BANG.NS
7549,BANKINDIA.NS
7550,BANSWRAS.NS
7551,BASF.NS
7552,BASML.NS
7553,BATAINDIA.NS
7554,BAYERCROP.NS
7555,BBL.NS
7556,BBTC.NS
7557,BCP.NS
7558,BDL.NS
7559,BEDMUTHA.NS
7560,BEL.NS
7561,BEML.NS
7562,BEPL.NS
7563,BFINVEST.NS
7564,BFUTILITIE.NS
7565,BGRENERGY.NS
7566,BHAGERIA.NS
7567,BHAGYANGR.NS
7568,BHAGYAPROP.NS
7569,BHANDARI.NS
7570,BHARATFORG.NS
7571,BHARATGEAR.NS
7572,BHARATRAS.NS
7573,BHARATWIRE.NS
7574,BHEL.NS
7575,BIGBLOC.NS
7576,BIL.NS
7577,BILENERGY.NS
7578,BINDALAGRO.NS
7579,BIRLACABLE.NS
7580,BIRLACORPN.NS
7581,BIRLAMONEY.NS
7582,BIRLATYRE.NS
7583,BLBLIMITED.NS
7584,BLISSGVS.NS
7585,BLKASHYAP.NS
7586,BLS.NS
7587,BLUEDART.NS
7588,BLUESTARCO.NS
7589,BODALCHEM.NS
7590,BOMDYEING.NS
7591,BORORENEW.NS
7592,BPL.NS
7593,BRFL.NS
7594,BRIGADE.NS
7595,BRNL.NS
7596,BSE.NS
7597,BSELINFRA.NS
7598,BSL.NS
7599,BSOFT.NS
7600,BUTTERFLY.NS
7601,BYKE.NS
7602,CALSOFT.NS
7603,CAMLINFINE.NS
7604,CANBK.NS
7605,CANFINHOME.NS
7606,CANTABIL.NS
7607,CAPACITE.NS
7608,CAPLIPOINT.NS
7609,CARBORUNIV.NS
7610,CAREERP.NS
7611,CARERATING.NS
7612,CASTROLIND.NS
7613,CCL.NS
7614,CDSL.NS
7615,CEATLTD.NS
7616,CEBBCO.NS
7617,CELEBRITY.NS
7618,CENTENKA.NS
7619,CENTEXT.NS
7620,CENTRALBK.NS
7621,CENTRUM.NS
7622,CENTUM.NS
7623,CENTURYPLY.NS
7624,CENTURYTEX.NS
7625,CERA.NS
7626,CEREBRAINT.NS
7627,CESC.NS
7628,CGCL.NS
7629,CGPOWER.NS
7630,CHALET.NS
7631,CHAMBLFERT.NS
7632,CHEMBOND.NS
7633,CHEMFAB.NS
7634,CHENNPETRO.NS
7635,CHOLAFIN.NS
7636,CHOLAHLDNG.NS
7637,CIGNITITEC.NS
7638,CINELINE.NS
7639,CINEVISTA.NS
7640,CLEDUCATE.NS
7641,CLNINDIA.NS
7642,CMICABLES.NS
7643,CNOVAPETRO.NS
7644,COCHINSHIP.NS
7645,COMPINFO.NS
7646,CONFIPET.NS
7647,CONSOFINVT.NS
7648,CONTROLPR.NS
7649,CORALFINAC.NS
7650,CORDSCABLE.NS
7651,COROMANDEL.NS
7652,COSMOFILMS.NS
7653,COUNCODOS.NS
7654,CREATIVE.NS
7655,CREDITACC.NS
7656,CREST.NS
7657,CRISIL.NS
7658,CROMPTON.NS
7659,CSBBANK.NS
7660,CTE.NS
7661,CUB.NS
7662,CUBEXTUB.NS
7663,CUMMINSIND.NS
7664,CUPID.NS
7665,CYBERTECH.NS
7666,CYIENT.NS
7667,DAAWAT.NS
7668,DALBHARAT.NS
7669,DALMIASUG.NS
7670,DAMODARIND.NS
7671,DATAMATICS.NS
7672,DBCORP.NS
7673,DBL.NS
7674,DBREALTY.NS
7675,DBSTOCKBRO.NS
7676,DCAL.NS
7677,DCBBANK.NS
7678,DCM.NS
7679,DCMNVL.NS
7680,DCMSHRIRAM.NS
7681,DCW.NS
7682,DECCANCE.NS
7683,DEEPAKFERT.NS
7684,DEEPAKNTR.NS
7685,DELTACORP.NS
7686,DELTAMAGNT.NS
7687,DEN.NS
7688,DENORA.NS
7689,DFMFOODS.NS
7690,DGCONTENT.NS
7691,DHAMPURSUG.NS
7692,DHANBANK.NS
7693,DHANUKA.NS
7694,DHFL.NS
7695,DHUNINV.NS
7696,DIAMONDYD.NS
7697,DICIND.NS
7698,DISHTV.NS
7699,DIXON.NS
7700,DLINKINDIA.NS
7701,DOLAT.NS
7702,DOLLAR.NS
7703,DONEAR.NS
7704,DPSCLTD.NS
7705,DREDGECORP.NS
7706,DSSL.NS
7707,DTIL.NS
7708,DUCON.NS
7709,DVL.NS
7710,DWARKESH.NS
7711,DYNAMATECH.NS
7712,DYNPRO.NS
7713,EASTSILK.NS
7714,EBIXFOREX.NS
7715,ECLERX.NS
7716,EDELWEISS.NS
7717,EIDPARRY.NS
7718,EIHAHOTELS.NS
7719,EIHOTEL.NS
7720,EIMCOELECO.NS
7721,EKC.NS
7722,ELECON.NS
7723,ELECTCAST.NS
7724,ELECTHERM.NS
7725,ELGIEQUIP.NS
7726,ELGIRUBCO.NS
7727,EMAMILTD.NS
7728,EMAMIPAP.NS
7729,EMAMIREAL.NS
7730,EMKAY.NS
7731,EMMBI.NS
7732,ENDURANCE.NS
7733,ENERGYDEV.NS
7734,ENGINERSIN.NS
7735,ENIL.NS
7736,EQUITAS.NS
7737,ERIS.NS
7738,EROSMEDIA.NS
7739,ESABINDIA.NS
7740,ESCORTS.NS
7741,ESSARSHPNG.NS
7742,ESTER.NS
7743,EUROTEXIND.NS
7744,EVEREADY.NS
7745,EVERESTIND.NS
7746,EXCEL.NS
7747,EXCELINDUS.NS
7748,EXIDEIND.NS
7749,EXPLEOSOL.NS
7750,FACT.NS
7751,FCL.NS
7752,FCONSUMER.NS
7753,FDC.NS
7754,FEDERALBNK.NS
7755,FEL.NS
7756,FIEMIND.NS
7757,FILATEX.NS
7758,FINCABLES.NS
7759,FINEORG.NS
7760,FINPIPE.NS
7761,FLFL.NS
7762,FLUOROCHEM.NS
7763,FMGOETZE.NS
7764,FMNL.NS
7765,FORCEMOT.NS
7766,FORTIS.NS
7767,FOSECOIND.NS
7768,FRETAIL.NS
7769,FSC.NS
7770,FSL.NS
7771,GABRIEL.NS
7772,GAEL.NS
7773,GALAXYSURF.NS
7774,GALLANTT.NS
7775,GALLISPAT.NS
7776,GAMMNINFRA.NS
7777,GANDHITUBE.NS
7778,GANECOS.NS
7779,GANESHHOUC.NS
7780,GANGESSECU.NS
7781,GARFIBRES.NS
7782,GATI.NS
7783,GDL.NS
7784,GEECEE.NS
7785,GEEKAYWIRE.NS
7786,GENESYS.NS
7787,GENUSPAPER.NS
7788,GENUSPOWER.NS
7789,GEOJITFSL.NS
7790,GEPIL.NS
7791,GESHIP.NS
7792,GFLLIMITED.NS
7793,GHCL.NS
7794,GICHSGFIN.NS
7795,GILLETTE.NS
7796,GINNIFILA.NS
7797,GIPCL.NS
7798,GKWLIMITED.NS
7799,GLAXO.NS
7800,GLENMARK.NS
7801,GLOBALVECT.NS
7802,GLOBUSSPR.NS
7803,GMBREW.NS
7804,GMDCLTD.NS
7805,GMMPFAUDLR.NS
7806,GMRINFRA.NS
7807,GNA.NS
7808,GNFC.NS
7809,GOACARBON.NS
7810,GOCLCORP.NS
7811,GODFRYPHLP.NS
7812,GODREJAGRO.NS
7813,GODREJIND.NS
7814,GODREJPROP.NS
7815,GOKEX.NS
7816,GOKUL.NS
7817,GOKULAGRO.NS
7818,GOLDENTOBC.NS
7819,GOLDIAM.NS
7820,GOLDTECH.NS
7821,GOODLUCK.NS
7822,GPIL.NS
7823,GPPL.NS
7824,GPTINFRA.NS
7825,GRANULES.NS
7826,GRAPHITE.NS
7827,GRAVITA.NS
7828,GREAVESCOT.NS
7829,GREENLAM.NS
7830,GREENPANEL.NS
7831,GREENPLY.NS
7832,GREENPOWER.NS
7833,GRINDWELL.NS
7834,GROBTEA.NS
7835,GRPLTD.NS
7836,GRSE.NS
7837,GSCLCEMENT.NS
7838,GSFC.NS
7839,GSPL.NS
7840,GSS.NS
7841,GTLINFRA.NS
7842,GTNTEX.NS
7843,GTPL.NS
7844,GUFICBIO.NS
7845,GUJALKALI.NS
7846,GUJAPOLLO.NS
7847,GUJGASLTD.NS
7848,GULFOILLUB.NS
7849,GULFPETRO.NS
7850,GULPOLY.NS
7851,GVKPIL.NS
7852,HAL.NS
7853,HARITASEAT.NS
7854,HARRMALAYA.NS
7855,HATHWAY.NS
7856,HATSUN.NS
7857,HBLPOWER.NS
7858,HBSL.NS
7859,HCC.NS
7860,HCG.NS
7861,HEG.NS
7862,HEIDELBERG.NS
7863,HERCULES.NS
7864,HERITGFOOD.NS
7865,HESTERBIO.NS
7866,HFCL.NS
7867,HGINFRA.NS
7868,HGS.NS
7869,HIKAL.NS
7870,HIL.NS
7871,HILTON.NS
7872,HIMATSEIDE.NS
7873,HINDCOMPOS.NS
7874,HINDCOPPER.NS
7875,HINDMOTORS.NS
7876,HINDOILEXP.NS
7877,HIRECT.NS
7878,HISARMETAL.NS
7879,HITECH.NS
7880,HITECHCORP.NS
7881,HITECHGEAR.NS
7882,HLVLTD.NS
7883,HMVL.NS
7884,HNDFDS.NS
7885,HONAUT.NS
7886,HONDAPOWER.NS
7887,HOTELRUGBY.NS
7888,HOVS.NS
7889,HPL.NS
7890,HSCL.NS
7891,HSIL.NS
7892,HTMEDIA.NS
7893,HUBTOWN.NS
7894,HUDCO.NS
7895,IBREALEST.NS
7896,IBULHSGFIN.NS
7897,ICIL.NS
7898,ICRA.NS
7899,IDBI.NS
7900,IDEA.NS
7901,IDFC.NS
7902,IDFCFIRSTB.NS
7903,IEX.NS
7904,IFBAGRO.NS
7905,IFBIND.NS
7906,IFCI.NS
7907,IFGLEXPOR.NS
7908,IGARASHI.NS
7909,IGPL.NS
7910,IIFL.NS
7911,IIFLSEC.NS
7912,IIFLWAM.NS
7913,IMAGICAA.NS
7914,IMFA.NS
7915,IMPAL.NS
7916,INDBANK.NS
7917,INDHOTEL.NS
7918,INDIACEM.NS
7919,INDIAGLYCO.NS
7920,INDIAMART.NS
7921,INDIANB.NS
7922,INDIANCARD.NS
7923,INDIANHUME.NS
7924,INDNIPPON.NS
7925,INDOCO.NS
7926,INDORAMA.NS
7927,INDOSTAR.NS
7928,INDOTECH.NS
7929,INDRAMEDCO.NS
7930,INDSWFTLAB.NS
7931,INDTERRAIN.NS
7932,INEOSSTYRO.NS
7933,INFIBEAM.NS
7934,INFOBEAN.NS
7935,INGERRAND.NS
7936,INOXLEISUR.NS
7937,INOXWIND.NS
7938,INSECTICID.NS
7939,INSPIRISYS.NS
7940,INTEGRA.NS
7941,INTELLECT.NS
7942,INTENTECH.NS
7943,INVENTURE.NS
7944,IOB.NS
7945,IOLCP.NS
7946,IPCALAB.NS
7947,IRB.NS
7948,IRCON.NS
7949,IRCTC.NS
7950,ISEC.NS
7951,ITDC.NS
7952,ITDCEM.NS
7953,ITI.NS
7954,IVP.NS
7955,IZMO.NS
7956,J&KBANK.NS
7957,JAGRAN.NS
7958,JAGSNPHARM.NS
7959,JAIBALAJI.NS
7960,JAICORPLTD.NS
7961,JAMNAAUTO.NS
7962,JASH.NS
7963,JAYAGROGN.NS
7964,JAYBARMARU.NS
7965,JAYSREETEA.NS
7966,JBCHEPHARM.NS
7967,JBMA.NS
7968,JCHAC.NS
7969,JINDALPHOT.NS
7970,JINDALPOLY.NS
7971,JINDALSAW.NS
7972,JINDALSTEL.NS
7973,JINDWORLD.NS
7974,JIYAECO.NS
7975,JKCEMENT.NS
7976,JKIL.NS
7977,JKLAKSHMI.NS
7978,JKPAPER.NS
7979,JKTYRE.NS
7980,JMA.NS
7981,JMCPROJECT.NS
7982,JMFINANCIL.NS
7983,JOCIL.NS
7984,JPASSOCIAT.NS
7985,JPPOWER.NS
7986,JSL.NS
7987,JSLHISAR.NS
7988,JSWENERGY.NS
7989,JSWHL.NS
7990,JTEKTINDIA.NS
7991,JUBLFOOD.NS
7992,JUBLINDS.NS
7993,JUMPNET.NS
7994,JUSTDIAL.NS
7995,JYOTHYLAB.NS
7996,KABRAEXTRU.NS
7997,KAJARIACER.NS
7998,KAKATCEM.NS
7999,KALPATPOWR.NS
8000,KAMATHOTEL.NS
8001,KANORICHEM.NS
8002,KANSAINER.NS
8003,KAPSTON.NS
8004,KARMAENG.NS
8005,KARURVYSYA.NS
8006,KCP.NS
8007,KCPSUGIND.NS
8008,KEC.NS
8009,KECL.NS
8010,KEI.NS
8011,KENNAMET.NS
8012,KESORAMIND.NS
8013,KEYFINSERV.NS
8014,KHANDSE.NS
8015,KICL.NS
8016,KINGFA.NS
8017,KIOCL.NS
8018,KIRIINDUS.NS
8019,KIRLFER.NS
8020,KIRLOSBROS.NS
8021,KIRLOSENG.NS
8022,KIRLOSIND.NS
8023,KITEX.NS
8024,KKCL.NS
8025,KMSUGAR.NS
8026,KNRCON.NS
8027,KOKUYOCMLN.NS
8028,KOLTEPATIL.NS
8029,KOPRAN.NS
8030,KOTARISUG.NS
8031,KOTHARIPET.NS
8032,KOTHARIPRO.NS
8033,KPITTECH.NS
8034,KPRMILL.NS
8035,KRBL.NS
8036,KREBSBIO.NS
8037,KSB.NS
8038,KSCL.NS
8039,KSL.NS
8040,KTKBANK.NS
8041,KUANTUM.NS
8042,L&TFH.NS
8043,LALPATHLAB.NS
8044,LAMBODHARA.NS
8045,LAOPALA.NS
8046,LASA.NS
8047,LAURUSLABS.NS
8048,LAXMIMACH.NS
8049,LEMONTREE.NS
8050,LFIC.NS
8051,LGBBROSLTD.NS
8052,LGBFORGE.NS
8053,LIBAS.NS
8054,LIBERTSHOE.NS
8055,LICHSGFIN.NS
8056,LINCOLN.NS
8057,LINCPEN.NS
8058,LINDEINDIA.NS
8059,LOKESHMACH.NS
8060,LOTUSEYE.NS
8061,LOVABLE.NS
8062,LSIL.NS
8063,LTI.NS
8064,LTTS.NS
8065,LUMAXIND.NS
8066,LUMAXTECH.NS
8067,LUXIND.NS
8068,LYKALABS.NS
8069,LYPSAGEMS.NS
8070,M&MFIN.NS
8071,MAANALU.NS
8072,MADHAV.NS
8073,MADRASFERT.NS
8074,MAGADSUGAR.NS
8075,MAGMA.NS
8076,MAGNUM.NS
8077,MAHABANK.NS
8078,MAHASTEEL.NS
8079,MAHESHWARI.NS
8080,MAHINDCIE.NS
8081,MAHLIFE.NS
8082,MAHLOG.NS
8083,MAHSCOOTER.NS
8084,MAHSEAMLES.NS
8085,MAITHANALL.NS
8086,MAJESCO.NS
8087,MALUPAPER.NS
8088,MANAKALUCO.NS
8089,MANAKCOAT.NS
8090,MANAKSIA.NS
8091,MANAKSTEEL.NS
8092,MANALIPETC.NS
8093,MANAPPURAM.NS
8094,MANGCHEFER.NS
8095,MANGLMCEM.NS
8096,MANGTIMBER.NS
8097,MANINDS.NS
8098,MANINFRA.NS
8099,MARALOVER.NS
8100,MARATHON.NS
8101,MARKSANS.NS
8102,MASFIN.NS
8103,MASTEK.NS
8104,MATRIMONY.NS
8105,MAXVIL.NS
8106,MAYURUNIQ.NS
8107,MAZDA.NS
8108,MCDHOLDING.NS
8109,MCX.NS
8110,MEGASOFT.NS
8111,MEGH.NS
8112,MENONBE.NS
8113,METROPOLIS.NS
8114,MFSL.NS
8115,MGL.NS
8116,MHRIL.NS
8117,MIDHANI.NS
8118,MINDACORP.NS
8119,MINDAIND.NS
8120,MINDTECK.NS
8121,MINDTREE.NS
8122,MIRZAINT.NS
8123,MITTAL.NS
8124,MMFL.NS
8125,MMP.NS
8126,MMTC.NS
8127,MOHITIND.NS
8128,MOIL.NS
8129,MOLDTECH.NS
8130,MOLDTKPAC.NS
8131,MONTECARLO.NS
8132,MORARJEE.NS
8133,MOREPENLAB.NS
8134,MOTILALOFS.NS
8135,MPHASIS.NS
8136,MPSLTD.NS
8137,MRF.NS
8138,MRO-TEK.NS
8139,MRPL.NS
8140,MSTCLTD.NS
8141,MTEDUCARE.NS
8142,MTNL.NS
8143,MUKANDLTD.NS
8144,MUNJALAU.NS
8145,MUNJALSHOW.NS
8146,MURUDCERA.NS
8147,MUTHOOTCAP.NS
8148,NACLIND.NS
8149,NAGREEKEXP.NS
8150,NAHARCAP.NS
8151,NAHARINDUS.NS
8152,NAHARPOLY.NS
8153,NAHARSPING.NS
8154,NAM-INDIA.NS
8155,NATCOPHARM.NS
8156,NATHBIOGEN.NS
8157,NATIONALUM.NS
8158,NAVINFLUOR.NS
8159,NAVKARCORP.NS
8160,NAVNETEDUL.NS
8161,NBCC.NS
8162,NBIFIN.NS
8163,NBVENTURES.NS
8164,NCC.NS
8165,NCLIND.NS
8166,NDGL.NS
8167,NDL.NS
8168,NECCLTD.NS
8169,NECLIFE.NS
8170,NELCAST.NS
8171,NELCO.NS
8172,NEOGEN.NS
8173,NESCO.NS
8174,NETWORK18.NS
8175,NEULANDLAB.NS
8176,NEWGEN.NS
8177,NFL.NS
8178,NH.NS
8179,NIACL.NS
8180,NIBL.NS
8181,NIITLTD.NS
8182,NILAINFRA.NS
8183,NILASPACES.NS
8184,NILKAMAL.NS
8185,NIPPOBATRY.NS
8186,NITCO.NS
8187,NITINSPIN.NS
8188,NLCINDIA.NS
8189,NOCIL.NS
8190,NRAIL.NS
8191,NRBBEARING.NS
8192,NSIL.NS
8193,NTL.NS
8194,NUCLEUS.NS
8195,NXTDIGITAL.NS
8196,OAL.NS
8197,OBEROIRLTY.NS
8198,OCCL.NS
8199,OIL.NS
8200,OLECTRA.NS
8201,OMAXAUTO.NS
8202,OMAXE.NS
8203,ONELIFECAP.NS
8204,ONEPOINT.NS
8205,ONMOBILE.NS
8206,ONWARDTEC.NS
8207,ORBTEXP.NS
8208,ORICONENT.NS
8209,ORIENTABRA.NS
8210,ORIENTBELL.NS
8211,ORIENTCEM.NS
8212,ORIENTELEC.NS
8213,ORIENTPPR.NS
8214,ORIENTREF.NS
8215,ORISSAMINE.NS
8216,OSWALAGRO.NS
8217,PAEL.NS
8218,PAISALO.NS
8219,PANACEABIO.NS
8220,PANACHE.NS
8221,PANAMAPET.NS
8222,PARACABLES.NS
8223,PARAGMILK.NS
8224,PATELENG.NS
8225,PATINTLOG.NS
8226,PCJEWELLER.NS
8227,PDMJEPAPER.NS
8228,PDSMFL.NS
8229,PEARLPOLY.NS
8230,PENIND.NS
8231,PENINLAND.NS
8232,PERSISTENT.NS
8233,PFIZER.NS
8234,PFOCUS.NS
8235,PFS.NS
8236,PGEL.NS
8237,PGHL.NS
8238,PGIL.NS
8239,PHILIPCARB.NS
8240,PHOENIXLTD.NS
8241,PIIND.NS
8242,PILANIINVS.NS
8243,PILITA.NS
8244,PIONDIST.NS
8245,PIONEEREMB.NS
8246,PITTIENG.NS
8247,PLASTIBLEN.NS
8248,PNBGILTS.NS
8249,PNBHOUSING.NS
8250,PNC.NS
8251,PNCINFRA.NS
8252,PODDARHOUS.NS
8253,PODDARMENT.NS
8254,POLYCAB.NS
8255,POLYMED.NS
8256,POLYPLEX.NS
8257,PONNIERODE.NS
8258,POWERINDIA.NS
8259,POWERMECH.NS
8260,PPAP.NS
8261,PPL.NS
8262,PRADIP.NS
8263,PRAENG.NS
8264,PRAJIND.NS
8265,PRAKASH.NS
8266,PRAXIS.NS
8267,PRECAM.NS
8268,PRECOT.NS
8269,PRECWIRE.NS
8270,PREMEXPLN.NS
8271,PREMIERPOL.NS
8272,PRESSMN.NS
8273,PRESTIGE.NS
8274,PRICOLLTD.NS
8275,PRIMESECU.NS
8276,PRINCEPIPE.NS
8277,PROZONINTU.NS
8278,PRSMJOHNSN.NS
8279,PSB.NS
8280,PSPPROJECT.NS
8281,PTC.NS
8282,PTL.NS
8283,PUNJABCHEM.NS
8284,PURVA.NS
8285,PVR.NS
8286,QUESS.NS
8287,QUICKHEAL.NS
8288,RADAAN.NS
8289,RADICO.NS
8290,RADIOCITY.NS
8291,RAIN.NS
8292,RAJESHEXPO.NS
8293,RAJRATAN.NS
8294,RAJTV.NS
8295,RALLIS.NS
8296,RAMANEWS.NS
8297,RAMASTEEL.NS
8298,RAMCOCEM.NS
8299,RAMCOIND.NS
8300,RAMCOSYS.NS
8301,RAMKY.NS
8302,RANEENGINE.NS
8303,RANEHOLDIN.NS
8304,RATNAMANI.NS
8305,RAYMOND.NS
8306,RBL.NS
8307,RBLBANK.NS
8308,RCF.NS
8309,RECLTD.NS
8310,REDINGTON.NS
8311,REFEX.NS
8312,RELAXO.NS
8313,RELIGARE.NS
8314,RELINFRA.NS
8315,REMSONSIND.NS
8316,RENUKA.NS
8317,REPCOHOME.NS
8318,REPRO.NS
8319,RESPONIND.NS
8320,REVATHI.NS
8321,RGL.NS
8322,RICOAUTO.NS
8323,RIIL.NS
8324,RITES.NS
8325,RKDL.NS
8326,RKFORGE.NS
8327,RML.NS
8328,ROHLTD.NS
8329,ROLTA.NS
8330,ROSSELLIND.NS
8331,RPGLIFE.NS
8332,RPOWER.NS
8333,RPPINFRA.NS
8334,RSSOFTWARE.NS
8335,RSWM.NS
8336,RSYSTEMS.NS
8337,RTNPOWER.NS
8338,RUBYMILLS.NS
8339,RUCHI.NS
8340,RUCHIRA.NS
8341,RUPA.NS
8342,RUSHIL.NS
8343,RVNL.NS
8344,SADBHAV.NS
8345,SADBHIN.NS
8346,SAFARI.NS
8347,SAGARDEEP.NS
8348,SAGCEM.NS
8349,SAIL.NS
8350,SAKAR.NS
8351,SAKSOFT.NS
8352,SALONA.NS
8353,SALZERELEC.NS
8354,SAMBHAAV.NS
8355,SANCO.NS
8356,SANDESH.NS
8357,SANDHAR.NS
8358,SANGAMIND.NS
8359,SANGHIIND.NS
8360,SANGHVIMOV.NS
8361,SANGINITA.NS
8362,SANOFI.NS
8363,SARDAEN.NS
8364,SAREGAMA.NS
8365,SARLAPOLY.NS
8366,SASKEN.NS
8367,SASTASUNDR.NS
8368,SATIA.NS
8369,SATIN.NS
8370,SBICARD.NS
8371,SCHAEFFLER.NS
8372,SCHNEIDER.NS
8373,SCI.NS
8374,SDBL.NS
8375,SEAMECLTD.NS
8376,SELAN.NS
8377,SEQUENT.NS
8378,SESHAPAPER.NS
8379,SETCO.NS
8380,SEYAIND.NS
8381,SFL.NS
8382,SGL.NS
8383,SHALBY.NS
8384,SHALPAINTS.NS
8385,SHANKARA.NS
8386,SHANTIGEAR.NS
8387,SHARDACROP.NS
8388,SHARDAMOTR.NS
8389,SHEMAROO.NS
8390,SHIL.NS
8391,SHILPAMED.NS
8392,SHIRPUR-G.NS
8393,SHIVAMILLS.NS
8394,SHIVATEX.NS
8395,SHK.NS
8396,SHOPERSTOP.NS
8397,SHREDIGCEM.NS
8398,SHREEPUSHK.NS
8399,SHREERAMA.NS
8400,SHRENIK.NS
8401,SHREYANIND.NS
8402,SHREYAS.NS
8403,SHRIRAMCIT.NS
8404,SHRIRAMEPC.NS
8405,SICAGEN.NS
8406,SICAL.NS
8407,SIGIND.NS
8408,SILINV.NS
8409,SIMPLEXINF.NS
8410,SIRCA.NS
8411,SIS.NS
8412,SIYSIL.NS
8413,SJVN.NS
8414,SKFINDIA.NS
8415,SKIPPER.NS
8416,SKMEGGPROD.NS
8417,SMARTLINK.NS
8418,SMLISUZU.NS
8419,SMSLIFE.NS
8420,SMSPHARMA.NS
8421,SNOWMAN.NS
8422,SOBHA.NS
8423,SOLARA.NS
8424,SOLARINDS.NS
8425,SOMANYCERA.NS
8426,SOMICONVEY.NS
8427,SONATSOFTW.NS
8428,SORILINFRA.NS
8429,SOTL.NS
8430,SOUTHBANK.NS
8431,SPAL.NS
8432,SPANDANA.NS
8433,SPARC.NS
8434,SPECIALITY.NS
8435,SPENCERS.NS
8436,SPIC.NS
8437,SPICEJET.NS
8438,SPLIL.NS
8439,SPMLINFRA.NS
8440,SREEL.NS
8441,SREINFRA.NS
8442,SRF.NS
8443,SRHHYPOLTD.NS
8444,SRIPIPES.NS
8445,SSWL.NS
8446,STAR.NS
8447,STARCEMENT.NS
8448,STARPAPER.NS
8449,STCINDIA.NS
8450,STEELCITY.NS
8451,STEL.NS
8452,STERTOOLS.NS
8453,SUBROS.NS
8454,SUDARSCHEM.NS
8455,SUMEETINDS.NS
8456,SUMICHEM.NS
8457,SUMMITSEC.NS
8458,SUNCLAYLTD.NS
8459,SUNDARAM.NS
8460,SUNDARMFIN.NS
8461,SUNDARMHLD.NS
8462,SUNDRMBRAK.NS
8463,SUNDRMFAST.NS
8464,SUNFLAG.NS
8465,SUNTECK.NS
8466,SUNTV.NS
8467,SUPERHOUSE.NS
8468,SUPPETRO.NS
8469,SUPRAJIT.NS
8470,SUPREMEIND.NS
8471,SURYAROSNI.NS
8472,SUTLEJTEX.NS
8473,SUVEN.NS
8474,SUVENPHAR.NS
8475,SUZLON.NS
8476,SWANENERGY.NS
8477,SWARAJENG.NS
8478,SWELECTES.NS
8479,SWSOLAR.NS
8480,SYMPHONY.NS
8481,SYNGENE.NS
8482,TAINWALCHM.NS
8483,TAJGVK.NS
8484,TAKE.NS
8485,TALBROAUTO.NS
8486,TANLA.NS
8487,TARMAT.NS
8488,TASTYBITE.NS
8489,TATACHEM.NS
8490,TATACOFFEE.NS
8491,TATACOMM.NS
8492,TATACONSUM.NS
8493,TATAELXSI.NS
8494,TATAINVEST.NS
8495,TATAMETALI.NS
8496,TATAPOWER.NS
8497,TATASTLBSL.NS
8498,TATASTLLP.NS
8499,TBZ.NS
8500,TCI.NS
8501,TCIDEVELOP.NS
8502,TCIEXP.NS
8503,TCIFINANCE.NS
8504,TCNSBRANDS.NS
8505,TCPLPACK.NS
8506,TDPOWERSYS.NS
8507,TEAMLEASE.NS
8508,TECHNOE.NS
